rating,review,split
2,good compensation demanding,train
2,io t1 en emea phone advisor,train
2,good,train
1,nyt article true,train
1,kind cruel never know going get day,train
1,amazon review,train
2,great company lot opportunity,train
1,vision random decision,train
1,transparant policy double standard,train
2,production analyst,train
1,favorite ect,train
1,massive disappointment,train
1,meh great,train
2,great place work,train
2,java developer,train
2,solid pay people work hour,train
1,politics bureaucracy,train
1,microsoft,train
1,packer,train
2,group program manager,train
1,horrible let astroturf amazon people tell different,train
1,engineer,train
1,excessive turnover work mobbing culture fear corporate b finest,train
2,amazing company,train
2,transaction risk investigator,train
1,good company,train
2,good company transition,train
2,one word awesome,train
2,pathway operation intern,train
2,catalog lead,train
2,perfect perfect get,train
1,highly physical impossible standard unsafe treated like criminal,train
2,okay,train
1,mundane business driven,train
1,disappointed,train
2,program manager,train
1,accounting supervisor,train
1,seasonal fulfillment associate,train
2,good pay bad manager,train
2,ops intern,train
2,good part time job,train
1,immigration hostage,train
1,shippingslam,train
1,good,train
2,intern,train
2,mac genius hardwork low pay,train
2,software engineer,train
1,good place work,train
1,cog,train
1,run fast burger king treat better,train
2,technical research analyst,train
2,still lot learn,train
2,support engineer,train
1,finance manager,train
1,program manager,train
2,good new comer,train
1,stay hydrated,train
2,excellent place work team get political,train
2,great people great management,train
2,good great company,train
1,good experience,train
1,data engineer,train
1,account manager online advertising,train
1,little regard little guy,train
2,great company,train
2,software development engineer,train
1,fulfillment associate warehouse worker level1,train
1,great customer terrible employee,train
1,itno life money hungry company care people management,train
1,amazon everyone,train
1,sr product manager,train
2,quick review,train
2,transaction risk investigator,train
2,great place work,train
2,good secure employment,train
1,culture,train
1,worst politics,train
2,quality work environment,train
2,fun place work,train
2,smart people lot opportunity different thing good pay,train
2,recruiter,train
1,exhausting feedback,train
2,best retail job,train
1,material handler,train
2,strong culture learning adapting,train
2,good company work,train
1,lot growth opportunitybut beware long hour,train
1,intense workplace lot difficult technical challenge,train
1,horrible old style management politics,train
1,great learn easy burn,train
2,good work culture,train
1,love loss,train
1,recipe burnout,train
2,benefit review,train
2,google,train
1,stressful,train
1,fullfillment center,train
1,program manager,train
1,great great,train
1,think would like,train
2,great,train
2,challenging exciting,train
2,good experience,train
1,associate sorter,train
2,senior sdet,train
2,excellent environment,train
2,sdet ii,train
1,fortunate work could better,train
1,apple company die,train
1,team manager,train
2,lot learn exceptional team work,train
2,amazom,train
2,manager,train
2,experience,train
2,specialist,train
1,limited opportunity growth,train
2,decent place work definitely career place,train
1,sdet,train
1,account executive,train
2,amazing place work,train
1,need title,train
1,amazon,train
1,good people yet terrible managed company,train
1,retail,train
1,familywork balance,train
1,warehouse,train
1,used great,train
1,management circus sideshow,train
2,great place work painful watch,train
1,langweilig und ungerecht,train
2,political hellhole,train
2,nice work google,train
2,good company sure current direction,train
2,good place work nothing spectacular,train
1,associate,train
2,amazon review,train
1,dublin mostly back office decent office,train
1,care employee,train
2,superb employer many career opportunity,train
1,need lot hour decent pay rate need free time job,train
1,amazon fulfillment,train
2,company great resource training career potential need focused customeräs business,train
1,sortation associate,train
2,change may new norm reality yet,train
2,processing assistant,train
1,customer centric employeecentric,train
2,great company poor management,train
1,stressful worked long hour,train
1,dog eat dog,train
2,amazing experience work life balance,train
2,great place work big corporate,train
1,3p seller amazon,train
1,amd unorganized company habe ever come contact,train
2,customer relation,train
2,gut,train
2,extremely political point severely hampering business potential,train
2,great benefit interesting people fast paced meaningful work,train
2,positive,train
1,south carolina warehouse associate,train
1,software developer,train
2,think outside box,train
2,account manager,train
1,mixed bag,train
1,technical program manager,train
1,busy hard working demanding,train
1,area manager,train
2,great place work,train
2,software engineer acquisition,train
1,customer service associate,train
1,shadow former glory,train
1,fullfillment associate picker,train
1,stower,train
2,engineer,train
2,partner sale,train
2,great experience,train
2,noninventory receiver,train
2,team manager,train
2,good cross training job,train
2,paradise,train
2,much better expected,train
1,vanity fair article target,train
1,discrimination religion,train
1,past prime,train
1,quota ridiculous peak season,train
1,genius,train
2,great company work,train
1,bait switch,train
1,amazon uk,train
1,used,train
2,apple,train
2,mission driven impact day one,train
1,need major improvement,train
1,business specialist,train
2,great,train
2,leader tech,train
1,mixed feeling,train
1,disappointing,train
2,great,train
2,great paybenefits future,train
1,horrible work environment,train
1,horrible,train
2,sale,train
1,oh boy,train
2,good starting,train
1,sale,train
2,operation manager,train
1,left company never look back,train
2,amazing company,train
1,amazon stepping stone,train
1,fc associate,train
1,overworked underappreciated,train
1,advisor,train
2,became another retail job,train
1,apple poisonous culture mind control slavery,train
1,c,train
1,previous employee year,train
1,good,train
1,past prime,train
1,good company yesterday,train
1,research,train
1,ok job long term,train
1,loss prevention specialist,train
2,good company,train
1,great salary bad culture,train
1,want make career prepared move three four time,train
2,facebook se,train
1,amazon,train
2,aware orgsvp group work,train
