1,poor ethic
1,stressful frustrating unrewarding
1,stower
1,meh
1,decent company poor management
1,best
1,bad culture
1,lot better amazon
1,operation
1,associate
1,avoid working apple retail
1,amazon
1,apple overview
1,amzn
1,terrible company
1,say end day retail
1,aggressive work environment everybody
1,worst company one could work
1,autonomous rough robot
1,senior advisor
1,frozen middle hit refresh
1,shift manager
1,good fresher start career
1,great company work limited growth potential past retail
1,pay bill
1,avoid kindle organization
1,amazon exacly youde expect
1,stable time rock road others
1,facilitiesmaintenance
1,decent company work longer awesome company
1,review
1,management view technical ic worker bee
1,support engineer
1,honest option
1,good place talent
1,picker
1,noncollaborative backstabbing every employee evironment
1,life hell work bad manager
1,stay long
1,great company work
1,hr business partner distribution centre
1,terrible medical compliance
1,production worker picker scanned pick stowed customer order
1,management nightmare
1,hard keep job amazoncom
1,bad
1,trm risk investigator
1,slave labor
1,awful place work look good resume
1,great benefit soul sucking environment
1,go get decent job
1,great like boring
1,staffing google
1,operation manager life
1,bleed blue apple
1,tier 3
1,warehouse associate rsr department
1,amazon
1,place grow old
1,terrible organization
1,demanding
1,stop cutting beneifts
1,go late career
1,tech ship sinking
1,regional director bdm
1,line worker
1,interesting
1,employee friendly process driven
1,okay need work
1,negative environment growth opportunity slowing
1,picker
1,microsoft 2013
1,either
1,warned amazon faint heart
1,good benefit negative work enviorment
1,glad longer work
1,warehouse
1,good temp
1,prestigious worth
1,good
1,money life
1,layoff change everyone even job safe
1,negative entwicklung
1,retention company really low good reason
1,seemed awesome got door
1,worst company work
1,customer service
1,good place work good manager otherwise hard
1,transportation operation management
1,fun go die
1,would recommend horrible company low pay hard advance next level
1,strict uncaring
1,horribly hot summer
1,great part time student
1,icqa
1,microsoft vn family company
1,walking write
1,toxic culture
1,community development specialist
1,worst job ever
1,bilingual customer service
1,want go far start ice
1,eh
1,mimic temp agency
1,work c great company
1,senior software engineer
1,cheap
1,slog culture
1,human resource
1,hostile work environment
1,great like pain
1,manager
1,amazon pay little heat stroke
1,management come retail
1,data associate
1,awesome first
1,expected
1,sde2
1,ehh okay
1,hype cultural gig economy structured business
1,fast paced
1,warning potential new hire
1,money everything
1,draining demoralizing frustrating job
1,hard work low pay
1,great benefit letdown year pas
1,sde
1,avoid want treated humanely
1,erc costa rica
1,working microsoft canada like stabbing eye repeatedly
1,think twice
1,losing culture
1,associate 1
1,avoid
1,technical specialist
1,welcome 21st century slavery warehouse
1,programer
1,meh
1,good money awful worklife balance hour pressure
1,lot process bureaucracy politics
1,plain simple work year get
1,inbred leadership accepting evil
1,great company thankless
1,look better ad
1,excellent marketing employee bad hype
1,decent place layer bureaucracy
1,recommend bruising management
1,google pry google
1,seasoned fte
1,good
1,warehouse associate
1,slave egypt better
1,appstore worst team running name amazon
1,amazon
1,amazon
1,tier 1
1,amazon prime personal shopper
1,change culture
1,much politics
1,amazon trap
1,heirarchy position show
1,take everything great
1,enough support family
1,horrible experience
1,homework make mistake
1,sale dep
1,microsoft go way newspaper 1015 year
1,microsoft changed
1,good learning experience poor working environment
1,id rather die
1,prepared feel like number
1,good
1,operation manager
1,seller support associate
1,worst company ever workaholic
1,fc scanner
1,impossible
1,good
1,trm run
1,micromanaged robot
1,current sde2 working amazon fun
1,amazon
1,culture cult brownnosers paradise
1,good luck wise decision
1,great place learn career growth benefit
1,apple overview
1,burnout high
1,internship
1,amazon fulfillment center place truly trench
1,amazon
1,redzone specialist part time
1,apple retail australia good bad ugly
1,degrading though get access cool technology others
1,better one good old boy keep mouth shut
1,make
1,packer
1,terrible workplace graduate clear direction poor management
1,good start stay long
1,full worst people microsoft
1,apple retail
1,started great loss culture morale show since zapposamazon transition
1,applecare technical support advisor
1,work
1,fantastic
1,csr hillsboro call center
1,customer service
1,good start newly graduated people horrible prior experience
1,associate
1,best place end engineering career
1,quality control
1,say tin
1,fulfillment associate tier
1,best alright side job
1,excellent organisation
1,hourly
1,burnout heaven
1,great place work work life
1,awesome scope work rest good
1,work
1,shocking
1,laborer
1,horrible absolutely horrible bad management long hour toxic workplace
1,passed promo opportunity
1,rough working condition poor management
1,group dependent still used
1,chaos
1,okay
1,fulfillment associate
1,amazing start career
1,horible
1,suck
1,best retail existence still retail
1,sde ii
1,amazon next cisco
1,warehouse associate
1,ok company
1,associate
1,sde ii
1,bother
1,amazon smart home service
1,marketing program manager
1,stower
1,retail hell
1,used place worked smartest people knew mostly nontechnical sycophant
1,might good place young people
1,number deal annual reorg long term strategy
1,used believe company pr
1,toxic sale culture
1,senior product manager
1,sorter
1,done really well actively seeking exit strategy
1,three year experience
1,pau
1,sycophant r u
1,worst company work
1,waste
1,job
1,prepared go distance
1,good time leave
1,lot work lot hour good condition
1,prime place work
1,sde ii
1,seasonal workfromhome customer service
1,ok standard american megacorp
1,consumer service advisor
1,associate
1,terrible worklife balance
1,best place work
1,dream microsoft dying due mismanagement poisonous culture
1,used great company work
1,hard work gain
1,long term thing
1,content review specialist
1,shipping
1,1 year amazon
1,horrible
1,run
1,glass house
1,great benefit
1,senior operation manager
1,hate company
1,delivery driver
1,software engineer ii
1,awesome learning opportunity
1,investigation specialist
1,pocket incompetence
1,investigation specialist
1,hard work low pay
1,mediocre company
1,senior manager
1,evil company run like criminal gang
1,apple
1,fulfillment
1,evangelist
1,inside sale dublin
1,job job
1,experience
1,job security
1,good experience bad development
1,technical account manager
1,careful
1,great staring career stay long
1,store manager
1,high salary low everything else
1,applecare
1,fc associate
1,bad great
1,ive great really bad
1,believe hype
1,google stink aquihires
1,horrible avoid unknown business like amazon ticket
1,good customer employee
1,depends department work avoid ist
1,worst group microsoft msit aka idcso
1,many layer
1,former associate
1,dco tech iii
1,creative people bewareespecially kindle marketing org
1,big
1,worst management ever worked
1,amazon hold classic business model overworking underpaying
1,nicht jeder haelt e bei amazon au
1,average warehouse expectation
1,warehouse associate
1,con pro
1,good place
1,incredible start lackluster finish
1,senior manager
1,problematic approach management employee israeli branch
1,payed deliver
1,amazon restaurant
1,bad job great either
1,run fast
1,highly political culture dysfunctional
1,company joined six year ago
1,interesting work many sacred cow
1,sale manager
1,worst company ever worked
1,worst experience
1,amazon tracy
1,area manager
1,good opportunity mostly use
1,toxic
1,stay away amazon
1,great company retail suck
1,ssp
1,demanding
1,definitely work hard hope make history fun
1,dump orlando site management
1,apply nothing else
1,everybody
1,good place young
1,traffic marketing
1,one worst job ever
1,apple great kind ok season two
1,consumer service advisor
1,mehr schein al sein
