rating,review,split
1,multiple,train
2,total company makeover,train
1,business analyst ii,train
1,amazon fullfillment,train
1,could much better,train
1,big,train
1,run away,train
2,sharepoint good team,train
1,consumer marketing,train
1,say,train
1,real operation manager,train
2,senior control engineer,train
1,retail tech,train
1,work ethic,train
2,amazon reward hard work leadership,train
1,great place learn culture recognition,train
1,good place much work,train
1,employee customer jeff,train
2,partner account manager,train
1,kindle,train
1,company decade ago,train
1,punishing anything easy,train
2,developer,train
1,account executive,train
1,used,train
1,lie,train
2,best company work love technology,train
1,prepared micromanagement,train
2,sde,train
2,great company highly technical group,train
1,rotten core,train
1,job make stressed depressed,train
2,transaction risk investigator,train
2,interesting,train
2,remarkable company corporate structure sucked,train
2,best employer,train
2,bad,train
2,best company work,train
1,good place work anymore,train
2,harsh culture,train
2,great intense place work,train
1,amazon,train
2,apple retail,train
2,sehr motivierte kollegen guter arbeitgeber,train
2,marketing experience,train
2,love,train
1,company good track however consulting service business unethical,train
2,embedded engineering,train
1,fantastic opportunity want play politics get ahead great fit,train
2,act acted upon,train
2,good,train
2,great company,train
2,love everyone,train
1,worst culture ever,train
2,decent employer blessing large employer like amazon area,train
1,bully,train
2,stower,train
2,breed mediocrity,train
1,manager get grip,train
1,business sale,train
1,slave work,train
2,would ever expect,train
2,amazing work life balance microsoft value employee greatest asset,train
1,home advisor,train
2,fun fast paced working environment,train
2,noice,train
1,tough business,train
2,great place work,train
1,depends org might ok might bad,train
2,expert,train
1,apply work,train
2,amazing,train
1,genius,train
1,apple review,train
1,technical supervisor,train
1,look elsewhere,train
2,data associate,train
2,sfm,train
2,m hr service center,train
2,tow motor driver,train
2,recruiting coordinator seattle,train
1,watch agency,train
2,really enjoy working,train
2,great awesome place work,train
1,job,train
1,normal people,train
2,great place work,train
2,strong root looking change world,train
2,producer,train
1,retail,train
1,job security poor management,train
1,bad good,train
1,prepared,train
1,sourcing manager,train
2,awesome,train
1,hype,train
2,senior product manager,train
2,time offen coaching,train
1,overall learning experience,train
2,recruiter,train
2,nice place,train
2,moving professional personal life next level,train
2,amazing company getting better better,train
2,apple,train
2,sde intern,train
1,amazon smart home service,train
1,poor ethic,train
1,aha home advisor,train
2,program manager ii,train
1,good college student,train
2,best place work,train
2,sale manager shanghai china,train
1,recommend segcsm,train
1,salary,train
2,know know,train
2,good,train
1,icqa,train
2,data engineer,train
1,exciting business fast moving environment,train
2,cloud support engineer,train
1,management fear intimidation,train
2,sr data analyst,train
1,software engineer,train
2,amazing colleague great employer,train
2,tremendous benefit lack focus,train
1,family room specialist,train
2,great,train
2,engineer review google company,train
2,2nd job college great experience,train
2,review,train
1,fun exciting place work early day bureaucratic inefficent bloated company,train
2,innovative company ownership king,train
1,fc associate,train
2,great pay high expectation,train
1,expected,train
1,cutthroat culture,train
2,technical advisor,train
1,picker,train
2,senior product marketing manager,train
1,room improvement,train
1,enjoy working position bad others,train
2,pretty fun weird blur,train
2,great place work big corporate,train
1,crappie,train
1,real story fulfilment job,train
2,amazon review,train
2,warehouse,train
1,performance manager,train
1,delivering stress daily,train
1,slam operator,train
2,company smooth career,train
2,apple review,train
1,total chaos unexperienced management,train
1,fulfillment associate,train
1,full time good 20 somthing job offer many opportunity,train
1,associate,train
1,business analyst,train
2,review,train
1,work,train
2,alright could better,train
1,early microsoft great place company changed worse,train
2,awesome,train
2,actually enjoy work,train
1,lot politics worklife balance lot opportunity,train
2,director tech civic enablement,train
2,inbound stower,train
1,opposite apple aimed,train
1,amazon driver 2500 package delivered,train
1,dse,train
1,good place work,train
1,overworked underpaid,train
1,sr sourcing manager,train
2,great place work,train
1,worth,train
1,great perk,train
2,good oportunities,train
2,sde1,train
1,welcome meat grinder join eye open,train
2,business group lead,train
1,sde,train
2,manager,train
2,benefit,train
1,poor sale environment,train
2,great place work,train
2,customer obsession innnovation,train
2,great benefit nice culture awesome team,train
2,depends group,train
1,could easily better,train
2,pro con,train
2,brilliant hard cut throat great place learn,train
2,risk analyst,train
2,senior software engineer,train
2,account executive,train
2,smartest kindest people,train
1,genius,train
1,joined high hope could keep spirit long,train
1,sde2,train
1,aivappstore tech support,train
2,good environment,train
1,bad could better,train
2,ok warehouse opportunity,train
1,big company,train
2,great employer good learning experience till date,train
2,great company lot room move heavy politics,train
1,definitely fresh college crowd,train
2,old microsoft anymore,train
1,average length employment 1 year,train
1,get back way let sell,train
1,company performing trying culture still horrible,train
2,brilliant company getting bit bottom heavy political,train
2,pro con working home apple,train
2,great company work,train
1,operation coordinator,train
1,great place work,train
2,amazing work environment,train
1,political stagnant environment innovation welcomed,train
2,best company work especially student,train
1,workfromhome think,train
2,receiver inbound,train
2,awesome learning exposure,train
2,adwords analyst,train
2,woking apple,train
2,great company work,train
2,important know political landscape,train
2,microsoft average company,train
1,corrupt management bna2,train
1,ask stylist app,train
1,meh,train
1,pay bill career,train
1,bad company never come,train
2,applied scientist,train
